"IndexName","Date","Total Returns Index"
"NIFTY 50","06 Dec 2022","27107.87"
"NIFTY 50","05 Dec 2022","27192.64"
"NIFTY 50","02 Dec 2022","27185.44"
"NIFTY 50","01 Dec 2022","27354.74"
"NIFTY 50","30 Nov 2022","27276.01"
"NIFTY 50","29 Nov 2022","27071.98"
"NIFTY 50","28 Nov 2022","26991.60"
"NIFTY 50","25 Nov 2022","26918.89"
"NIFTY 50","24 Nov 2022","26877.24"
"NIFTY 50","23 Nov 2022","26561.89"
"NIFTY 50","22 Nov 2022","26528.40"
"NIFTY 50","21 Nov 2022","26405.90"
"NIFTY 50","18 Nov 2022","26620.61"
"NIFTY 50","17 Nov 2022","26673.32"
"NIFTY 50","16 Nov 2022","26768.95"
"NIFTY 50","15 Nov 2022","26759.85"
"NIFTY 50","14 Nov 2022","26651.93"
"NIFTY 50","11 Nov 2022","26681.76"
"NIFTY 50","10 Nov 2022","26214.31"
"NIFTY 50","09 Nov 2022","26401.58"
"NIFTY 50","07 Nov 2022","26464.44"
"NIFTY 50","04 Nov 2022","26339.90"
"NIFTY 50","03 Nov 2022","26246.23"
"NIFTY 50","02 Nov 2022","26290.01"
"NIFTY 50","01 Nov 2022","26380.97"
"NIFTY 50","31 Oct 2022","26182.36"
"NIFTY 50","28 Oct 2022","25852.72"
"NIFTY 50","27 Oct 2022","25780.23"
"NIFTY 50","25 Oct 2022","25643.34"
"NIFTY 50","24 Oct 2022","25751.45"
"NIFTY 50","21 Oct 2022","25527.09"
"NIFTY 50","20 Oct 2022","25509.14"
"NIFTY 50","19 Oct 2022","25434.10"
"NIFTY 50","18 Oct 2022","25393.89"
"NIFTY 50","17 Oct 2022","25139.55"
"NIFTY 50","14 Oct 2022","24953.75"
"NIFTY 50","13 Oct 2022","24704.95"
"NIFTY 50","12 Oct 2022","24863.58"
"NIFTY 50","11 Oct 2022","24660.20"
"NIFTY 50","10 Oct 2022","25034.02"
"NIFTY 50","07 Oct 2022","25140.99"
"NIFTY 50","06 Oct 2022","25165.85"
"NIFTY 50","04 Oct 2022","25082.39"
"NIFTY 50","03 Oct 2022","24520.52"
"NIFTY 50","30 Sep 2022","24821.08"
"NIFTY 50","29 Sep 2022","24419.98"
"NIFTY 50","28 Sep 2022","24478.82"
"NIFTY 50","27 Sep 2022","24694.83"
"NIFTY 50","26 Sep 2022","24707.77"
"NIFTY 50","23 Sep 2022","25159.42"
"NIFTY 50","22 Sep 2022","25598.60"
"NIFTY 50","21 Sep 2022","25727.13"
"NIFTY 50","20 Sep 2022","25869.27"
"NIFTY 50","19 Sep 2022","25587.63"
"NIFTY 50","16 Sep 2022","25454.93"
"NIFTY 50","15 Sep 2022","25958.06"
"NIFTY 50","14 Sep 2022","26141.52"
"NIFTY 50","13 Sep 2022","26237.81"
"NIFTY 50","12 Sep 2022","26043.69"
"NIFTY 50","09 Sep 2022","25894.12"
"NIFTY 50","08 Sep 2022","25843.86"
"NIFTY 50","07 Sep 2022","25590.73"
"NIFTY 50","06 Sep 2022","25636.01"
"NIFTY 50","05 Sep 2022","25650.83"
"NIFTY 50","02 Sep 2022","25467.41"
"NIFTY 50","01 Sep 2022","25472.24"
"NIFTY 50","30 Aug 2022","25786.59"
"NIFTY 50","29 Aug 2022","25138.40"
"NIFTY 50","26 Aug 2022","25495.64"
"NIFTY 50","25 Aug 2022","25442.67"
"NIFTY 50","24 Aug 2022","25562.51"
"NIFTY 50","23 Aug 2022","25522.62"
"NIFTY 50","22 Aug 2022","25396.57"
"NIFTY 50","19 Aug 2022","25785.40"
"NIFTY 50","18 Aug 2022","26067.35"
"NIFTY 50","17 Aug 2022","26035.87"
"NIFTY 50","16 Aug 2022","25863.24"
"NIFTY 50","12 Aug 2022","25678.83"
"NIFTY 50","11 Aug 2022","25621.06"
"NIFTY 50","10 Aug 2022","25431.92"
"NIFTY 50","08 Aug 2022","25413.25"
"NIFTY 50","05 Aug 2022","25215.93"
"NIFTY 50","04 Aug 2022","25193.41"
"NIFTY 50","03 Aug 2022","25202.38"
"NIFTY 50","02 Aug 2022","25137.82"
"NIFTY 50","01 Aug 2022","25128.57"
"NIFTY 50","29 Jul 2022","24862.70"
"NIFTY 50","28 Jul 2022","24531.38"
"NIFTY 50","27 Jul 2022","24114.41"
"NIFTY 50","26 Jul 2022","23882.26"
"NIFTY 50","25 Jul 2022","24095.46"
"NIFTY 50","22 Jul 2022","24223.56"
"NIFTY 50","21 Jul 2022","24058.17"
"NIFTY 50","20 Jul 2022","23920.88"
"NIFTY 50","19 Jul 2022","23659.85"
"NIFTY 50","18 Jul 2022","23566.52"
"NIFTY 50","15 Jul 2022","23234.52"
"NIFTY 50","14 Jul 2022","23074.52"
"NIFTY 50","13 Jul 2022","23107.47"
"NIFTY 50","12 Jul 2022","23239.90"
"NIFTY 50","11 Jul 2022","23468.14"
"NIFTY 50","08 Jul 2022","23473.61"
"NIFTY 50","07 Jul 2022","23345.61"
"NIFTY 50","06 Jul 2022","23137.70"
"NIFTY 50","05 Jul 2022","22878.72"
"NIFTY 50","04 Jul 2022","22914.20"
"NIFTY 50","01 Jul 2022","22788.18"
"NIFTY 50","30 Jun 2022","22828.93"
"NIFTY 50","29 Jun 2022","22848.35"
"NIFTY 50","28 Jun 2022","22922.24"
"NIFTY 50","27 Jun 2022","22896.02"
"NIFTY 50","24 Jun 2022","22703.95"
"NIFTY 50","23 Jun 2022","22497.71"
"NIFTY 50","22 Jun 2022","22290.46"
"NIFTY 50","21 Jun 2022","22616.52"
"NIFTY 50","20 Jun 2022","22199.11"
"NIFTY 50","17 Jun 2022","22114.97"
"NIFTY 50","16 Jun 2022","22211.98"
"NIFTY 50","15 Jun 2022","22691.46"
"NIFTY 50","14 Jun 2022","22729.97"
"NIFTY 50","13 Jun 2022","22791.12"
"NIFTY 50","10 Jun 2022","23408.59"
"NIFTY 50","09 Jun 2022","23807.84"
"NIFTY 50","08 Jun 2022","23628.32"
"NIFTY 50","07 Jun 2022","23715.10"
"NIFTY 50","06 Jun 2022","23936.44"
"NIFTY 50","03 Jun 2022","23957.71"
"NIFTY 50","02 Jun 2022","24020.89"
"NIFTY 50","01 Jun 2022","23868.85"
"NIFTY 50","31 May 2022","23958.10"
"NIFTY 50","30 May 2022","24031.25"
"NIFTY 50","27 May 2022","23585.61"
"NIFTY 50","26 May 2022","23322.66"
"NIFTY 50","25 May 2022","23096.63"
"NIFTY 50","24 May 2022","23223.25"
"NIFTY 50","23 May 2022","23352.22"
"NIFTY 50","20 May 2022","23426.36"
"NIFTY 50","19 May 2022","22768.49"
"NIFTY 50","18 May 2022","23389.07"
"NIFTY 50","17 May 2022","23416.46"
"NIFTY 50","16 May 2022","22815.88"
"NIFTY 50","13 May 2022","22729.28"
"NIFTY 50","12 May 2022","22766.52"
"NIFTY 50","11 May 2022","23260.85"
"NIFTY 50","10 May 2022","23365.81"
"NIFTY 50","09 May 2022","23454.71"
"NIFTY 50","06 May 2022","23612.16"
"NIFTY 50","05 May 2022","24002.58"
"NIFTY 50","04 May 2022","23995.35"
"NIFTY 50","02 May 2022","24558.61"
"NIFTY 50","29 Apr 2022","24606.78"
"NIFTY 50","28 Apr 2022","24811.78"
"NIFTY 50","27 Apr 2022","24508.30"
"NIFTY 50","26 Apr 2022","24741.88"
"NIFTY 50","25 Apr 2022","24386.78"
"NIFTY 50","22 Apr 2022","24700.36"
"NIFTY 50","21 Apr 2022","25017.73"
"NIFTY 50","20 Apr 2022","24648.40"
"NIFTY 50","19 Apr 2022","24392.54"
"NIFTY 50","18 Apr 2022","24701.75"
"NIFTY 50","13 Apr 2022","25136.13"
"NIFTY 50","12 Apr 2022","25214.76"
"NIFTY 50","11 Apr 2022","25422.81"
"NIFTY 50","08 Apr 2022","25580.15"
"NIFTY 50","07 Apr 2022","25371.88"
"NIFTY 50","06 Apr 2022","25613.71"
"NIFTY 50","05 Apr 2022","25829.11"
"NIFTY 50","04 Apr 2022","25964.72"
"NIFTY 50","01 Apr 2022","25413.94"
"NIFTY 50","31 Mar 2022","25118.14"
"NIFTY 50","30 Mar 2022","25166.31"
"NIFTY 50","29 Mar 2022","24917.57"
"NIFTY 50","28 Mar 2022","24768.69"
"NIFTY 50","25 Mar 2022","24669.45"
"NIFTY 50","24 Mar 2022","24769.75"
"NIFTY 50","23 Mar 2022","24802.74"
"NIFTY 50","22 Mar 2022","24903.14"
"NIFTY 50","21 Mar 2022","24618.52"
"NIFTY 50","17 Mar 2022","24862.27"
"NIFTY 50","16 Mar 2022","24414.00"
"NIFTY 50","15 Mar 2022","23964.72"
"NIFTY 50","14 Mar 2022","24264.29"
"NIFTY 50","11 Mar 2022","23917.96"
"NIFTY 50","10 Mar 2022","23866.77"
"NIFTY 50","09 Mar 2022","23507.87"
"NIFTY 50","08 Mar 2022","23030.56"
"NIFTY 50","07 Mar 2022","22814.41"
"NIFTY 50","04 Mar 2022","23364.07"
"NIFTY 50","03 Mar 2022","23727.54"
"NIFTY 50","02 Mar 2022","23882.72"
"NIFTY 50","28 Feb 2022","24153.01"
"NIFTY 50","25 Feb 2022","23958.10"
"NIFTY 50","24 Feb 2022","23367.85"
"NIFTY 50","23 Feb 2022","24540.41"
"NIFTY 50","22 Feb 2022","24582.05"
"NIFTY 50","21 Feb 2022","24746.59"
"NIFTY 50","18 Feb 2022","24838.68"
"NIFTY 50","17 Feb 2022","24879.32"
"NIFTY 50","16 Feb 2022","24904.67"
"NIFTY 50","15 Feb 2022","24941.93"
"NIFTY 50","14 Feb 2022","24209.38"
"NIFTY 50","11 Feb 2022","24958.45"
"NIFTY 50","10 Feb 2022","25290.42"
"NIFTY 50","09 Feb 2022","25084.60"
"NIFTY 50","08 Feb 2022","24795.76"
"NIFTY 50","07 Feb 2022","24719.45"
"NIFTY 50","04 Feb 2022","25154.14"
"NIFTY 50","03 Feb 2022","25217.20"
"NIFTY 50","02 Feb 2022","25526.55"
"NIFTY 50","01 Feb 2022","25234.89"
"NIFTY 50","31 Jan 2022","24894.62"
"NIFTY 50","28 Jan 2022","24553.04"
"NIFTY 50","27 Jan 2022","24564.81"
"NIFTY 50","25 Jan 2022","24805.75"
"NIFTY 50","24 Jan 2022","24620.72"
"NIFTY 50","21 Jan 2022","25292.72"
"NIFTY 50","20 Jan 2022","25492.99"
"NIFTY 50","19 Jan 2022","25749.81"
"NIFTY 50","18 Jan 2022","25998.14"
"NIFTY 50","17 Jan 2022","26278.07"
"NIFTY 50","14 Jan 2022","26202.97"
"NIFTY 50","13 Jan 2022","26205.87"
"NIFTY 50","12 Jan 2022","26140.68"
"NIFTY 50","11 Jan 2022","25915.89"
"NIFTY 50","10 Jan 2022","25840.62"
"NIFTY 50","07 Jan 2022","25567.06"
"NIFTY 50","06 Jan 2022","25471.18"
"NIFTY 50","05 Jan 2022","25728.58"
"NIFTY 50","04 Jan 2022","25556.34"
"NIFTY 50","03 Jan 2022","25298.63"
"NIFTY 50","31 Dec 2021","24908.71"
"NIFTY 50","30 Dec 2021","24693.25"
"NIFTY 50","29 Dec 2021","24707.10"
"NIFTY 50","28 Dec 2021","24735.32"
"NIFTY 50","27 Dec 2021","24524.36"
"NIFTY 50","24 Dec 2021","24405.96"
"NIFTY 50","23 Dec 2021","24504.75"
"NIFTY 50","22 Dec 2021","24336.62"
"NIFTY 50","21 Dec 2021","24063.78"
"NIFTY 50","20 Dec 2021","23839.01"
"NIFTY 50","17 Dec 2021","24371.37"
"NIFTY 50","16 Dec 2021","24749.01"
"NIFTY 50","15 Dec 2021","24710.30"
"NIFTY 50","14 Dec 2021","24858.79"
"NIFTY 50","13 Dec 2021","24921.02"
"NIFTY 50","10 Dec 2021","25126.24"
"NIFTY 50","09 Dec 2021","25134.23"
"NIFTY 50","08 Dec 2021","25066.62"
"NIFTY 50","07 Dec 2021","24646.18"
"NIFTY 50","06 Dec 2021","24266.71"
"NIFTY 50","03 Dec 2021","24674.83"
"NIFTY 50","02 Dec 2021","24968.91"
"NIFTY 50","01 Dec 2021","24632.06"
"NIFTY 50","30 Nov 2021","24368.53"
"NIFTY 50","29 Nov 2021","24469.99"
"NIFTY 50","26 Nov 2021","24430.53"
"NIFTY 50","25 Nov 2021","25162.07"
"NIFTY 50","24 Nov 2021","24988.18"
"NIFTY 50","23 Nov 2021","25114.82"
"NIFTY 50","22 Nov 2021","24990.27"
"NIFTY 50","18 Nov 2021","25483.23"
"NIFTY 50","17 Nov 2021","25675.20"
"NIFTY 50","16 Nov 2021","25819.49"
"NIFTY 50","15 Nov 2021","25977.61"
"NIFTY 50","12 Nov 2021","25968.02"
"NIFTY 50","11 Nov 2021","25639.32"
"NIFTY 50","10 Nov 2021","25839.47"
"NIFTY 50","09 Nov 2021","25878.28"
"NIFTY 50","08 Nov 2021","25913.09"
"NIFTY 50","04 Nov 2021","25695.50"
"NIFTY 50","03 Nov 2021","25569.86"
"NIFTY 50","02 Nov 2021","25655.51"
"NIFTY 50","01 Nov 2021","25710.80"
"NIFTY 50","29 Oct 2021","25340.83"
"NIFTY 50","28 Oct 2021","25606.99"
"NIFTY 50","27 Oct 2021","26113.62"
"NIFTY 50","26 Oct 2021","26196.05"
"NIFTY 50","25 Oct 2021","25967.04"
"NIFTY 50","22 Oct 2021","25952.01"
"NIFTY 50","21 Oct 2021","26042.59"
"NIFTY 50","20 Oct 2021","26165.78"
"NIFTY 50","19 Oct 2021","26383.71"
"NIFTY 50","18 Oct 2021","26467.21"
"NIFTY 50","14 Oct 2021","26268.83"
"NIFTY 50","13 Oct 2021","26013.19"
"NIFTY 50","12 Oct 2021","25770.01"
"NIFTY 50","11 Oct 2021","25704.10"
"NIFTY 50","08 Oct 2021","25631.38"
"NIFTY 50","07 Oct 2021","25481.26"
"NIFTY 50","06 Oct 2021","25274.48"
"NIFTY 50","05 Oct 2021","25526.98"
"NIFTY 50","04 Oct 2021","25339.32"
"NIFTY 50","01 Oct 2021","25111.25"
"NIFTY 50","30 Sep 2021","25234.57"
"NIFTY 50","29 Sep 2021","25367.99"
"NIFTY 50","28 Sep 2021","25421.46"
"NIFTY 50","27 Sep 2021","25573.99"
"NIFTY 50","24 Sep 2021","25571.24"
"NIFTY 50","23 Sep 2021","25527.92"
"NIFTY 50","22 Sep 2021","25132.15"
"NIFTY 50","21 Sep 2021","25154.16"
"NIFTY 50","20 Sep 2021","24917.72"
"NIFTY 50","17 Sep 2021","25187.34"
"NIFTY 50","16 Sep 2021","25250.87"
"NIFTY 50","15 Sep 2021","25093.22"
"NIFTY 50","14 Sep 2021","24893.51"
"NIFTY 50","13 Sep 2021","24858.12"
"NIFTY 50","09 Sep 2021","24878.09"
"NIFTY 50","08 Sep 2021","24855.50"
"NIFTY 50","07 Sep 2021","24857.27"
"NIFTY 50","06 Sep 2021","24879.79"
"NIFTY 50","03 Sep 2021","24802.17"
"NIFTY 50","02 Sep 2021","24674.11"
"NIFTY 50","01 Sep 2021","24445.62"
"NIFTY 50","31 Aug 2021","24525.71"
"NIFTY 50","30 Aug 2021","24237.80"
"NIFTY 50","27 Aug 2021","23914.48"
"NIFTY 50","26 Aug 2021","23816.68"
"NIFTY 50","25 Aug 2021","23813.43"
"NIFTY 50","24 Aug 2021","23799.10"
"NIFTY 50","23 Aug 2021","23615.61"
"NIFTY 50","20 Aug 2021","23549.09"
"NIFTY 50","18 Aug 2021","23718.57"
"NIFTY 50","17 Aug 2021","23784.05"
"NIFTY 50","16 Aug 2021","23708.38"
"NIFTY 50","13 Aug 2021","23659.78"
"NIFTY 50","12 Aug 2021","23424.04"
"NIFTY 50","11 Aug 2021","23303.89"
"NIFTY 50","10 Aug 2021","23300.36"
"NIFTY 50","09 Aug 2021","23269.12"
"NIFTY 50","06 Aug 2021","23238.83"
"NIFTY 50","05 Aug 2021","23319.53"
"NIFTY 50","04 Aug 2021","23265.07"
"NIFTY 50","03 Aug 2021","23081.86"
"NIFTY 50","02 Aug 2021","22730.42"
"NIFTY 50","30 Jul 2021","22554.26"
"NIFTY 50","29 Jul 2021","22576.34"
"NIFTY 50","28 Jul 2021","22472.95"
"NIFTY 50","27 Jul 2021","22518.80"
"NIFTY 50","26 Jul 2021","22628.19"
"NIFTY 50","23 Jul 2021","22673.35"
"NIFTY 50","22 Jul 2021","22621.45"
"NIFTY 50","20 Jul 2021","22344.81"
"NIFTY 50","19 Jul 2021","22516.71"
"NIFTY 50","16 Jul 2021","22761.20"
"NIFTY 50","15 Jul 2021","22762.34"
"NIFTY 50","14 Jul 2021","22656.78"
"NIFTY 50","13 Jul 2021","22595.49"
"NIFTY 50","12 Jul 2021","22424.39"
"NIFTY 50","09 Jul 2021","22420.36"
"NIFTY 50","08 Jul 2021","22473.81"
"NIFTY 50","07 Jul 2021","22683.66"
"NIFTY 50","06 Jul 2021","22595.93"
"NIFTY 50","05 Jul 2021","22618.97"
"NIFTY 50","02 Jul 2021","22456.66"
"NIFTY 50","01 Jul 2021","22396.40"
"NIFTY 50","30 Jun 2021","22455.70"
"NIFTY 50","29 Jun 2021","22493.60"
"NIFTY 50","28 Jun 2021","22578.86"
"NIFTY 50","25 Jun 2021","22644.06"
"NIFTY 50","24 Jun 2021","22544.26"
"NIFTY 50","23 Jun 2021","22395.25"
"NIFTY 50","22 Jun 2021","22517.74"
"NIFTY 50","21 Jun 2021","22480.30"
"NIFTY 50","18 Jun 2021","22390.11"
"NIFTY 50","17 Jun 2021","22401.65"
"NIFTY 50","16 Jun 2021","22503.90"
"NIFTY 50","15 Jun 2021","22649.05"
"NIFTY 50","14 Jun 2021","22567.11"
"NIFTY 50","11 Jun 2021","22544.26"
"NIFTY 50","10 Jun 2021","22448.94"
"NIFTY 50","09 Jun 2021","22283.52"
"NIFTY 50","08 Jun 2021","22432.77"
"NIFTY 50","07 Jun 2021","22449.24"
"NIFTY 50","04 Jun 2021","22333.23"
"NIFTY 50","03 Jun 2021","22361.86"
"NIFTY 50","02 Jun 2021","22194.18"
"NIFTY 50","01 Jun 2021","22192.25"
"NIFTY 50","31 May 2021","22203.59"
"NIFTY 50","28 May 2021","21962.31"
"NIFTY 50","27 May 2021","21823.14"
"NIFTY 50","26 May 2021","21771.35"
"NIFTY 50","25 May 2021","21639.04"
"NIFTY 50","24 May 2021","21617.03"
"NIFTY 50","21 May 2021","21585.18"
"NIFTY 50","20 May 2021","21202.21"
"NIFTY 50","19 May 2021","21378.71"
"NIFTY 50","18 May 2021","21489.56"
"NIFTY 50","17 May 2021","21226.53"
"NIFTY 50","14 May 2021","20877.56"
"NIFTY 50","12 May 2021","20904.13"
"NIFTY 50","11 May 2021","21123.53"
"NIFTY 50","10 May 2021","21253.80"
"NIFTY 50","07 May 2021","21084.26"
"NIFTY 50","06 May 2021","20944.41"
"NIFTY 50","05 May 2021","20792.24"
"NIFTY 50","04 May 2021","20619.62"
"NIFTY 50","03 May 2021","20815.43"
"NIFTY 50","30 Apr 2021","20811.13"
"NIFTY 50","29 Apr 2021","21186.30"
"NIFTY 50","28 Apr 2021","21136.41"
"NIFTY 50","27 Apr 2021","20835.67"
"NIFTY 50","26 Apr 2021","20596.72"
"NIFTY 50","23 Apr 2021","20392.44"
"NIFTY 50","22 Apr 2021","20484.63"
"NIFTY 50","20 Apr 2021","20328.55"
"NIFTY 50","19 Apr 2021","20418.16"
"NIFTY 50","16 Apr 2021","20785.61"
"NIFTY 50","15 Apr 2021","20733.88"
"NIFTY 50","13 Apr 2021","20624.86"
"NIFTY 50","12 Apr 2021","20348.99"
"NIFTY 50","09 Apr 2021","21094.17"
"NIFTY 50","08 Apr 2021","21149.59"
"NIFTY 50","07 Apr 2021","21069.32"
"NIFTY 50","06 Apr 2021","20876.57"
"NIFTY 50","05 Apr 2021","20811.61"
"NIFTY 50","01 Apr 2021","21137.69"
"NIFTY 50","31 Mar 2021","20886.52"
"NIFTY 50","30 Mar 2021","21106.06"
"NIFTY 50","26 Mar 2021","20625.79"
"NIFTY 50","25 Mar 2021","20366.42"
"NIFTY 50","24 Mar 2021","20684.27"
"NIFTY 50","23 Mar 2021","21061.52"
"NIFTY 50","22 Mar 2021","20947.65"
"NIFTY 50","19 Mar 2021","20956.87"
"NIFTY 50","18 Mar 2021","20692.34"
"NIFTY 50","17 Mar 2021","20924.61"
"NIFTY 50","16 Mar 2021","21193.46"
"NIFTY 50","15 Mar 2021","21220.59"
"NIFTY 50","12 Mar 2021","21361.29"
"NIFTY 50","10 Mar 2021","21565.72"
"NIFTY 50","09 Mar 2021","21457.17"
"NIFTY 50","08 Mar 2021","21255.06"
"NIFTY 50","05 Mar 2021","21225.94"
"NIFTY 50","04 Mar 2021","21428.63"
"NIFTY 50","03 Mar 2021","21662.92"
"NIFTY 50","02 Mar 2021","21198.93"
"NIFTY 50","01 Mar 2021","20975.08"
"NIFTY 50","26 Feb 2021","20644.88"
"NIFTY 50","25 Feb 2021","21452.24"
"NIFTY 50","24 Feb 2021","21288.35"
"NIFTY 50","23 Feb 2021","20898.75"
"NIFTY 50","22 Feb 2021","20853.12"
"NIFTY 50","19 Feb 2021","21273.28"
"NIFTY 50","18 Feb 2021","21468.11"
"NIFTY 50","17 Feb 2021","21595.82"
"NIFTY 50","16 Feb 2021","21737.90"
"NIFTY 50","15 Feb 2021","21739.69"
"NIFTY 50","12 Feb 2021","21521.82"
"NIFTY 50","11 Feb 2021","21536.00"
"NIFTY 50","10 Feb 2021","21436.44"
"NIFTY 50","09 Feb 2021","21440.42"
"NIFTY 50","08 Feb 2021","21447.64"
"NIFTY 50","05 Feb 2021","21175.89"
"NIFTY 50","04 Feb 2021","21135.31"
"NIFTY 50","03 Feb 2021","20985.32"
"NIFTY 50","02 Feb 2021","20783.69"
"NIFTY 50","01 Feb 2021","20263.44"
"NIFTY 50","29 Jan 2021","19346.03"
"NIFTY 50","28 Jan 2021","19605.59"
"NIFTY 50","27 Jan 2021","19818.34"
"NIFTY 50","25 Jan 2021","20201.90"
"NIFTY 50","22 Jan 2021","20390.57"
"NIFTY 50","21 Jan 2021","20700.02"
"NIFTY 50","20 Jan 2021","20775.67"
"NIFTY 50","19 Jan 2021","20600.41"
"NIFTY 50","18 Jan 2021","20260.18"
"NIFTY 50","15 Jan 2021","20476.38"
"NIFTY 50","14 Jan 2021","20706.07"
"NIFTY 50","13 Jan 2021","20660.35"
"NIFTY 50","12 Jan 2021","20658.34"
"NIFTY 50","11 Jan 2021","20546.74"
"NIFTY 50","08 Jan 2021","20351.67"
"NIFTY 50","07 Jan 2021","20053.97"
"NIFTY 50","06 Jan 2021","20066.56"
"NIFTY 50","05 Jan 2021","20142.13"
"NIFTY 50","04 Jan 2021","20047.61"
"NIFTY 50","01 Jan 2021","19885.36"
"NIFTY 50","31 Dec 2020","19833.19"
"NIFTY 50","30 Dec 2020","19833.53"
"NIFTY 50","29 Dec 2020","19763.51"
"NIFTY 50","28 Dec 2020","19679.24"
"NIFTY 50","24 Dec 2020","19503.40"
"NIFTY 50","23 Dec 2020","19293.26"
"NIFTY 50","22 Dec 2020","19102.06"
"NIFTY 50","21 Dec 2020","18906.45"
"NIFTY 50","18 Dec 2020","19519.42"
"NIFTY 50","17 Dec 2020","19491.30"
"NIFTY 50","16 Dec 2020","19404.80"
"NIFTY 50","15 Dec 2020","19241.90"
"NIFTY 50","14 Dec 2020","19228.16"
"NIFTY 50","11 Dec 2020","19165.33"
"NIFTY 50","10 Dec 2020","19114.96"
"NIFTY 50","09 Dec 2020","19186.95"
"NIFTY 50","08 Dec 2020","18993.86"
"NIFTY 50","07 Dec 2020","18941.15"
"NIFTY 50","04 Dec 2020","18803.27"
"NIFTY 50","03 Dec 2020","18626.53"
"NIFTY 50","02 Dec 2020","18597.90"
"NIFTY 50","01 Dec 2020","18591.25"
"NIFTY 50","27 Nov 2020","18392.54"
"NIFTY 50","26 Nov 2020","18418.16"
"NIFTY 50","25 Nov 2020","18235.76"
"NIFTY 50","24 Nov 2020","18514.82"
"NIFTY 50","23 Nov 2020","18332.33"
"NIFTY 50","20 Nov 2020","18236.68"
"NIFTY 50","19 Nov 2020","18112.83"
"NIFTY 50","18 Nov 2020","18349.02"
"NIFTY 50","17 Nov 2020","18258.23"
"NIFTY 50","14 Nov 2020","18124.93"
"NIFTY 50","13 Nov 2020","18039.44"
"NIFTY 50","12 Nov 2020","17998.11"
"NIFTY 50","11 Nov 2020","18080.84"
"NIFTY 50","10 Nov 2020","17913.40"
"NIFTY 50","09 Nov 2020","17672.25"
"NIFTY 50","06 Nov 2020","17392.14"
"NIFTY 50","05 Nov 2020","17189.03"
"NIFTY 50","04 Nov 2020","16888.65"
"NIFTY 50","03 Nov 2020","16746.75"
"NIFTY 50","02 Nov 2020","16542.08"
"NIFTY 50","30 Oct 2020","16504.16"
"NIFTY 50","29 Oct 2020","16544.45"
"NIFTY 50","28 Oct 2020","16623.13"
"NIFTY 50","27 Oct 2020","16844.96"
"NIFTY 50","26 Oct 2020","16672.62"
"NIFTY 50","23 Oct 2020","16902.96"
"NIFTY 50","22 Oct 2020","16840.52"
"NIFTY 50","21 Oct 2020","16897.43"
"NIFTY 50","20 Oct 2020","16839.60"
"NIFTY 50","19 Oct 2020","16805.97"
"NIFTY 50","16 Oct 2020","16649.46"
"NIFTY 50","15 Oct 2020","16533.24"
"NIFTY 50","14 Oct 2020","16944.73"
"NIFTY 50","13 Oct 2020","16888.87"
"NIFTY 50","12 Oct 2020","16883.84"
"NIFTY 50","09 Oct 2020","16860.11"
"NIFTY 50","08 Oct 2020","16747.48"
"NIFTY 50","07 Oct 2020","16611.96"
"NIFTY 50","06 Oct 2020","16503.77"
"NIFTY 50","05 Oct 2020","16278.72"
"NIFTY 50","01 Oct 2020","16156.44"
"NIFTY 50","30 Sep 2020","15916.72"
"NIFTY 50","29 Sep 2020","15881.16"
"NIFTY 50","28 Sep 2020","15888.44"
"NIFTY 50","25 Sep 2020","15637.53"
"NIFTY 50","24 Sep 2020","15291.25"
"NIFTY 50","23 Sep 2020","15752.97"
"NIFTY 50","22 Sep 2020","15783.87"
"NIFTY 50","21 Sep 2020","15920.99"
"NIFTY 50","18 Sep 2020","16281.00"
"NIFTY 50","17 Sep 2020","16296.78"
"NIFTY 50","16 Sep 2020","16421.95"
"NIFTY 50","15 Sep 2020","16304.84"
"NIFTY 50","14 Sep 2020","16189.14"
"NIFTY 50","11 Sep 2020","16222.92"
"NIFTY 50","10 Sep 2020","16201.44"
"NIFTY 50","09 Sep 2020","15958.99"
"NIFTY 50","08 Sep 2020","16014.67"
"NIFTY 50","07 Sep 2020","16068.06"
"NIFTY 50","04 Sep 2020","16038.07"
"NIFTY 50","03 Sep 2020","16311.99"
"NIFTY 50","02 Sep 2020","16322.17"
"NIFTY 50","01 Sep 2020","16227.14"
"NIFTY 50","31 Aug 2020","16110.07"
"NIFTY 50","28 Aug 2020","16478.01"
"NIFTY 50","27 Aug 2020","16353.08"
"NIFTY 50","26 Aug 2020","16339.41"
"NIFTY 50","25 Aug 2020","16226.20"
"NIFTY 50","24 Aug 2020","16218.02"
"NIFTY 50","21 Aug 2020","16083.84"
"NIFTY 50","20 Aug 2020","15999.86"
"NIFTY 50","19 Aug 2020","16135.89"
"NIFTY 50","18 Aug 2020","16101.86"
"NIFTY 50","17 Aug 2020","15906.29"
"NIFTY 50","14 Aug 2020","15809.17"
"NIFTY 50","13 Aug 2020","15981.73"
"NIFTY 50","12 Aug 2020","15986.03"
"NIFTY 50","11 Aug 2020","16005.99"
"NIFTY 50","10 Aug 2020","15931.97"
"NIFTY 50","07 Aug 2020","15852.65"
"NIFTY 50","06 Aug 2020","15833.02"
"NIFTY 50","05 Aug 2020","15689.69"
"NIFTY 50","04 Aug 2020","15676.74"
"NIFTY 50","03 Aug 2020","15388.98"
"NIFTY 50","31 Jul 2020","15645.34"
"NIFTY 50","30 Jul 2020","15685.92"
