"Date","Price","Open","High","Low","Vol.","Change %"
"12-02-2016","24.6725","25.9650","25.9700","24.0075","","-4.98%"
"11-02-2016","25.9650","22.4650","26.8700","22.1100","","15.58%"
"10-02-2016","22.4650","21.7275","23.0950","21.4350","","3.39%"
"09-02-2016","21.7275","20.2575","22.0325","20.2475","","7.26%"
"08-02-2016","20.2575","18.1150","20.4525","17.3600","","11.83%"
"05-02-2016","18.1150","18.2075","18.3275","16.5425","","-0.51%"
"04-02-2016","18.2075","18.5875","18.6525","17.3250","","-2.04%"
"03-02-2016","18.5875","18.0350","18.9400","18.0150","","3.06%"
"02-02-2016","18.0350","17.8900","18.3500","16.4875","","0.81%"
"01-02-2016","17.8900","17.2400","18.1725","17.1250","","3.77%"
"29-01-2016","17.2400","17.9000","18.8000","17.0750","","-3.69%"
"28-01-2016","17.9000","19.0575","19.0575","17.2575","","-6.07%"
"27-01-2016","19.0575","18.2650","19.2700","17.9350","","4.34%"
"25-01-2016","18.2650","18.8200","19.1475","17.2125","","-2.95%"
"22-01-2016","18.8200","20.8125","20.8125","17.1175","","-9.57%"
"21-01-2016","20.8125","20.9650","21.6925","17.8525","","-0.73%"
"20-01-2016","20.9650","18.4300","22.1075","17.1875","","13.75%"
"19-01-2016","18.4300","20.2250","20.2250","17.9300","","-8.88%"
"18-01-2016","20.2250","19.4150","20.5400","18.1025","","4.17%"
"15-01-2016","19.4150","18.6050","19.6900","15.6725","","4.35%"
"14-01-2016","18.6050","18.3525","19.7875","16.4650","","1.38%"
"13-01-2016","18.3525","18.7125","19.6625","17.5225","","-1.92%"
"12-01-2016","18.7125","18.6900","19.1875","17.1500","","0.12%"
"11-01-2016","18.6900","17.7975","19.2025","17.7975","","5.01%"
"08-01-2016","17.7975","18.9600","18.9600","16.8725","","-6.13%"
"07-01-2016","18.9600","16.5525","19.2550","16.4900","","14.54%"
"06-01-2016","16.5525","16.7025","17.1625","15.6075","","-0.90%"
"05-01-2016","16.7025","16.8350","16.8350","15.5675","","-0.79%"
"04-01-2016","16.8350","14.2600","17.1025","14.0300","","18.06%"
"01-01-2016","14.2600","13.8700","14.3475","13.1050","","2.81%"
"31-12-2015","13.8700","14.3500","14.4875","12.9825","","-3.34%"
"30-12-2015","14.3500","14.2350","14.4950","12.7825","","0.81%"
"29-12-2015","14.2350","14.4025","14.7100","13.3325","","-1.16%"
"28-12-2015","14.4025","13.7450","14.5250","10.3750","","4.78%"
"24-12-2015","13.7450","13.6525","13.9400","11.2025","","0.68%"
"23-12-2015","13.6525","14.4825","14.4825","12.6250","","-5.73%"
"22-12-2015","14.4825","14.2250","14.6050","12.2250","","1.81%"
"21-12-2015","14.2250","14.4925","14.9775","12.9800","","-1.85%"
"18-12-2015","14.4925","14.2150","14.7050","13.0375","","1.95%"
"17-12-2015","14.2150","16.7275","16.7275","14.0225","","-15.02%"
"16-12-2015","16.7275","17.3425","17.3425","14.9050","","-3.55%"
"15-12-2015","17.3425","17.7975","18.3550","16.1125","","-2.56%"
"14-12-2015","17.7975","17.1825","18.3650","16.4600","","3.58%"
"11-12-2015","17.1825","16.2925","17.7700","15.0375","","5.46%"
"10-12-2015","16.2925","16.7250","16.7250","15.4625","","-2.59%"
"09-12-2015","16.7250","15.9725","16.9175","15.3700","","4.71%"
"08-12-2015","15.9725","15.8650","16.2425","15.4700","","0.68%"
"07-12-2015","15.8650","16.0850","16.3625","15.7900","","-1.37%"
"04-12-2015","16.0850","16.0550","16.5500","15.5625","","0.19%"
"03-12-2015","16.0550","15.4875","16.1550","15.1175","","3.66%"
"02-12-2015","15.4875","15.6350","15.9825","14.7250","","-0.94%"
"01-12-2015","15.6350","16.4300","16.4300","15.5250","","-4.84%"
"30-11-2015","16.4300","16.7300","17.2350","15.8525","","-1.79%"
"27-11-2015","16.7300","16.6875","16.9800","16.1700","","0.25%"
"26-11-2015","16.6875","16.2450","16.7850","15.0850","","2.72%"
"24-11-2015","16.2450","17.0750","17.0750","15.6525","","-4.86%"
"23-11-2015","17.0750","15.8975","17.5550","15.7750","","7.41%"
"20-11-2015","15.8975","15.8400","16.1375","13.8300","","0.36%"
"19-11-2015","15.8400","17.4150","17.4150","14.4200","","-9.04%"
"18-11-2015","17.4150","16.9725","17.7500","14.9025","","2.61%"
"17-11-2015","16.9725","17.8775","17.8775","15.6225","","-5.06%"
"16-11-2015","17.8775","17.6525","18.6075","15.2875","","1.27%"
"13-11-2015","17.6525","16.9050","17.7225","15.7950","","4.42%"
"11-11-2015","16.9050","16.8250","16.9475","14.5325","","0.48%"
"10-11-2015","16.8250","17.0400","17.0625","15.2975","","-1.26%"
"09-11-2015","17.0400","19.4725","19.4725","15.9900","","-12.49%"
"06-11-2015","19.4725","19.2925","19.5875","16.6150","","0.93%"
"05-11-2015","19.2925","19.3550","19.7375","18.3400","","-0.32%"
"04-11-2015","19.3550","19.5550","19.6325","17.9500","","-1.02%"
"03-11-2015","19.5550","19.4775","19.9575","18.0700","","0.40%"
"02-11-2015","19.4775","17.8800","20.1300","17.3775","","8.93%"
"30-10-2015","17.8800","17.5825","18.3250","16.8825","","1.69%"
"29-10-2015","17.5825","17.0400","17.9475","14.7175","","3.18%"
"28-10-2015","17.0400","16.5350","17.4775","15.5550","","3.05%"
"27-10-2015","16.5350","17.2300","17.2950","15.9950","","-4.03%"
"26-10-2015","17.2300","16.1925","17.8225","15.0050","","6.41%"
"23-10-2015","16.1925","16.6225","16.6225","14.6500","","-2.59%"
"21-10-2015","16.6225","16.9950","17.4250","13.6625","","-2.19%"
"20-10-2015","16.9950","16.8775","17.1750","14.5250","","0.70%"
"19-10-2015","16.8775","16.2750","17.0725","15.3025","","3.70%"
"16-10-2015","16.2750","17.1700","17.1825","14.0300","","-5.21%"
"15-10-2015","17.1700","17.7200","17.7200","14.8550","","-3.10%"
"14-10-2015","17.7200","18.0150","18.2800","15.7575","","-1.64%"
"13-10-2015","18.0150","19.1225","19.2200","17.8475","","-5.79%"
"12-10-2015","19.1225","18.9250","19.9850","17.1850","","1.04%"
"09-10-2015","18.9250","19.5625","19.6850","17.6850","","-3.26%"
"08-10-2015","19.5625","19.3375","19.9300","17.3525","","1.16%"
"07-10-2015","19.3375","19.3050","19.7375","17.8975","","0.17%"
"06-10-2015","19.3050","19.1275","19.9000","17.3850","","0.93%"
"05-10-2015","19.1275","19.2350","19.4575","18.0625","","-0.56%"
"01-10-2015","19.2350","19.6250","20.1100","18.2350","","-1.99%"
"30-09-2015","19.6250","21.5700","21.5700","19.3725","","-9.02%"
"29-09-2015","21.5700","21.6675","23.6325","20.4425","","-0.45%"
"28-09-2015","21.6675","20.8825","22.2375","20.7700","","3.76%"
"24-09-2015","20.8825","20.6875","21.5675","19.3825","","0.94%"
"23-09-2015","20.6875","20.3450","22.1900","19.7700","","1.68%"
"22-09-2015","20.3450","18.1775","21.2475","17.2125","","11.92%"
"21-09-2015","18.1775","18.2925","18.9200","16.9925","","-0.63%"
"18-09-2015","18.2925","21.9975","21.9975","17.8775","","-16.84%"
"16-09-2015","21.9975","23.7425","23.7425","21.6025","","-7.35%"
"15-09-2015","23.7425","24.3200","24.5575","22.6950","","-2.37%"
"14-09-2015","24.3200","24.9750","25.2650","23.4550","","-2.62%"
"11-09-2015","24.9750","24.7450","25.2600","23.2600","","0.93%"
"10-09-2015","24.7450","24.3000","25.8350","24.0175","","1.83%"
"09-09-2015","24.3000","24.5675","24.6575","21.3525","","-1.09%"
"08-09-2015","24.5675","26.3500","26.4350","23.8375","","-6.76%"
"07-09-2015","26.3500","26.4225","26.8250","24.5075","","-0.27%"
"04-09-2015","26.4225","24.1150","27.2525","23.4150","","9.57%"
"03-09-2015","24.1150","26.6500","26.6500","23.7175","","-9.51%"
"02-09-2015","26.6500","28.7175","28.7175","26.3750","","-7.20%"
"01-09-2015","28.7175","24.5950","30.4375","24.4425","","16.76%"
"31-08-2015","24.5950","23.3300","24.7375","22.6775","","5.42%"
"28-08-2015","23.3300","22.0425","23.6725","19.8025","","5.84%"
"27-08-2015","22.0425","25.5150","25.5150","21.5150","","-13.61%"
"26-08-2015","25.5150","26.8475","29.0500","23.5300","","-4.96%"
"25-08-2015","26.8475","28.1300","35.5700","26.0825","","-4.56%"
"24-08-2015","28.1300","17.1150","30.6525","17.1150","","64.36%"
"21-08-2015","17.1150","16.9750","18.7300","15.1900","","0.82%"
"20-08-2015","16.9750","16.6800","17.2050","15.4650","","1.77%"
"19-08-2015","16.6800","16.3600","16.9925","14.9475","","1.96%"
"18-08-2015","16.3600","16.4625","16.6625","15.1000","","-0.62%"
"17-08-2015","16.4625","16.0200","17.2025","15.2900","","2.76%"
"14-08-2015","16.0200","17.0175","17.0175","15.1350","","-5.86%"
"13-08-2015","17.0175","17.4450","17.4450","16.2450","","-2.45%"
"12-08-2015","17.4450","15.8925","17.7175","14.7850","","9.77%"
"11-08-2015","15.8925","15.4650","16.0925","13.5525","","2.76%"
"10-08-2015","15.4650","14.9100","15.6225","14.2425","","3.72%"
"07-08-2015","14.9100","14.7300","15.0650","13.1700","","1.22%"
"06-08-2015","14.7300","14.6650","15.0075","12.8900","","0.44%"
"05-08-2015","14.6650","14.8300","14.8825","13.6875","","-1.11%"
"04-08-2015","14.8300","15.3900","15.6950","14.2800","","-3.64%"
"03-08-2015","15.3900","14.5700","15.6450","14.2800","","5.63%"
"31-07-2015","14.5700","15.3250","15.5800","14.5000","","-4.93%"
"30-07-2015","15.3250","15.8775","15.8775","14.6600","","-3.48%"
"29-07-2015","15.8775","15.9150","16.3400","14.1300","","-0.24%"
"28-07-2015","15.9150","16.3700","16.5700","15.5925","","-2.78%"
"27-07-2015","16.3700","15.4575","17.0525","12.9250","","5.90%"
"24-07-2015","15.4575","15.5200","15.9300","12.0700","","-0.40%"
"23-07-2015","15.5200","15.1300","15.7400","13.1000","","2.58%"
"22-07-2015","15.1300","15.0975","15.3525","13.5025","","0.22%"
"21-07-2015","15.0975","14.9600","15.3075","13.0125","","0.92%"
"20-07-2015","14.9600","14.8025","15.6175","12.7325","","1.06%"
"17-07-2015","14.8025","14.7825","15.1350","13.2850","","0.14%"
"16-07-2015","14.7825","15.5675","15.5675","14.2975","","-5.04%"
"15-07-2015","15.5675","16.0100","16.0300","14.1850","","-2.76%"
"14-07-2015","16.0100","16.2725","16.6150","14.6950","","-1.61%"
"13-07-2015","16.2725","17.0700","17.7175","15.5725","","-4.67%"
"10-07-2015","17.0700","17.4375","17.6325","16.2375","","-2.11%"
"09-07-2015","17.4375","17.7900","18.0750","16.2875","","-1.98%"
"08-07-2015","17.7900","16.3075","18.3750","15.4425","","9.09%"
"07-07-2015","16.3075","16.0175","16.5650","15.2150","","1.81%"
"06-07-2015","16.0175","16.3050","17.0450","15.8900","","-1.76%"
"03-07-2015","16.3050","15.5575","16.3875","14.7850","","4.80%"
"02-07-2015","15.5575","15.8450","16.0775","15.1625","","-1.81%"
"01-07-2015","15.8450","16.9275","17.1000","15.7175","","-6.39%"
"30-06-2015","16.9275","17.2975","17.8375","16.7775","","-2.14%"
"29-06-2015","17.2975","15.7600","18.7750","15.7600","","9.76%"
"26-06-2015","15.7600","15.9300","16.5250","15.5150","","-1.07%"
"25-06-2015","15.9300","15.9150","16.7075","15.4775","","0.09%"
"24-06-2015","15.9150","15.0425","16.6100","14.9450","","5.80%"
"23-06-2015","15.0425","15.4875","16.5425","14.8275","","-2.87%"
"22-06-2015","15.4875","15.0850","15.7475","13.7350","","2.67%"
"19-06-2015","15.0850","16.0150","16.0150","14.9050","","-5.81%"
"18-06-2015","16.0150","16.7275","16.7275","14.2350","","-4.26%"
"17-06-2015","16.7275","17.1675","17.1875","14.2975","","-2.56%"
"16-06-2015","17.1675","17.5250","17.8550","14.0925","","-2.04%"
"15-06-2015","17.5250","17.4775","18.0200","15.3475","","0.27%"
"12-06-2015","17.4775","17.8050","18.2075","16.0750","","-1.84%"
"11-06-2015","17.8050","17.0775","17.9500","15.9475","","4.26%"
"10-06-2015","17.0775","18.0100","18.0200","16.7125","","-5.18%"
"09-06-2015","18.0100","18.8850","19.1175","16.4750","","-4.63%"
"08-06-2015","18.8850","18.0875","19.0650","17.1575","","4.41%"
"05-06-2015","18.0875","18.1225","18.3750","17.6875","","-0.19%"
"04-06-2015","18.1225","16.8200","18.6700","16.4650","","3.53%"
"03-06-2015","17.5050","16.8200","17.9175","15.8575","","4.07%"
"02-06-2015","16.8200","16.9125","17.1375","16.0325","","-0.55%"
"01-06-2015","16.9125","16.6575","17.4600","16.0575","","1.53%"
"29-05-2015","16.6575","17.1325","17.7100","16.4375","","-2.77%"
"28-05-2015","17.1325","17.2825","17.7200","16.5975","","-0.87%"
"27-05-2015","17.2825","17.0675","17.9675","16.9050","","1.26%"
"26-05-2015","17.0675","16.9325","17.8425","15.2875","","0.80%"
"25-05-2015","16.9325","16.9475","17.6975","14.6800","","-0.09%"
"22-05-2015","16.9475","17.4125","17.4400","14.1950","","-2.67%"
"21-05-2015","17.4125","17.7175","18.0600","16.1425","","-1.72%"
"20-05-2015","17.7175","18.2700","18.2700","15.5725","","-3.02%"
"19-05-2015","18.2700","17.9025","18.5250","14.8650","","2.05%"
"18-05-2015","17.9025","19.8150","20.4700","16.7700","","-9.65%"
"15-05-2015","19.8150","20.7000","20.9825","19.0950","","-4.28%"
"14-05-2015","20.7000","20.6850","21.9050","19.8150","","0.07%"
"13-05-2015","20.6850","20.5450","21.4325","18.0975","","0.68%"
"12-05-2015","20.5450","18.6250","21.3275","17.2200","","10.31%"
"11-05-2015","18.6250","19.1100","19.2800","16.7675","","-2.54%"
"08-05-2015","19.1100","19.6500","19.6500","17.4375","","-2.75%"
"07-05-2015","19.6500","19.6700","20.0325","18.3350","","-0.10%"
"06-05-2015","19.6700","17.3650","20.4625","16.7075","","13.27%"
"05-05-2015","17.3650","17.3075","18.0700","16.2725","","0.33%"
"04-05-2015","17.3075","17.2250","18.2825","16.9600","","0.48%"
"30-04-2015","17.2250","17.2350","18.1225","16.3075","","-0.06%"
"29-04-2015","17.2350","17.4100","17.8850","15.7250","","-1.01%"
"28-04-2015","17.4100","18.7350","18.8950","16.7450","","-7.07%"
"27-04-2015","18.7350","19.1050","20.0875","16.2175","","-1.94%"
"24-04-2015","19.1050","18.5000","19.5925","17.3600","","3.27%"
"23-04-2015","18.5000","17.2100","19.4350","14.9650","","7.50%"
"22-04-2015","17.2100","17.0300","18.3775","14.6900","","1.06%"
"21-04-2015","17.0300","16.2975","17.3400","15.2275","","4.49%"
"20-04-2015","16.2975","15.0400","16.4225","13.6625","","8.36%"
"17-04-2015","15.0400","14.9500","15.1775","13.6200","","0.60%"
"16-04-2015","14.9500","14.6200","15.3000","12.9675","","2.26%"
"15-04-2015","14.6200","14.4875","14.9850","13.3400","","0.91%"
"13-04-2015","14.4875","14.2550","14.9300","13.0550","","1.63%"
"10-04-2015","14.2550","14.4175","14.7900","13.4275","","-1.13%"
"09-04-2015","14.4175","14.3475","14.8925","13.2875","","0.49%"
"08-04-2015","14.3475","14.2500","14.6950","13.3500","","0.68%"
"07-04-2015","14.2500","14.5725","14.8950","13.9800","","-2.21%"
"06-04-2015","14.5725","13.6650","15.0525","13.5950","","6.64%"
"01-04-2015","13.6650","14.4925","14.6825","13.5650","","-5.71%"
"31-03-2015","14.4925","14.2625","14.7400","13.8550","","1.61%"
"30-03-2015","14.2625","14.5000","15.1900","14.1075","","-1.64%"
"27-03-2015","14.5000","15.1625","15.4025","14.3700","","-4.37%"
"26-03-2015","15.1625","13.1425","15.6075","12.5175","","15.37%"
"25-03-2015","13.1425","13.6725","13.9475","12.3600","","-3.88%"
"24-03-2015","13.6725","14.2700","14.4900","12.4525","","-4.19%"
"23-03-2015","14.2700","14.2600","14.5800","12.4350","","0.07%"
"20-03-2015","14.2600","15.1975","15.3600","13.0825","","-6.17%"
"19-03-2015","15.1975","15.5125","15.5125","12.8900","","-2.03%"
"18-03-2015","15.5125","15.1275","15.7025","13.7225","","2.55%"
"17-03-2015","15.1275","15.1775","15.4625","13.4300","","-0.33%"
"16-03-2015","15.1775","14.9650","15.3700","14.3275","","1.42%"
"13-03-2015","14.9650","14.7500","15.2350","13.4500","","1.46%"
"12-03-2015","14.7500","15.1300","15.1300","13.7825","","-2.51%"
"11-03-2015","15.1300","15.5325","15.6100","14.2450","","-2.59%"
"10-03-2015","15.5325","15.8125","16.1500","14.9550","","-1.77%"
"09-03-2015","15.8125","14.4375","16.0075","13.3150","","9.52%"
"05-03-2015","14.4375","15.1975","15.2475","13.9700","","-5.00%"
"04-03-2015","15.1975","15.4925","15.4925","14.2975","","-1.90%"
"03-03-2015","15.4925","15.8475","15.9475","14.9800","","-2.24%"
"02-03-2015","15.8475","16.9700","16.9700","15.7425","","-6.61%"
"28-02-2015","16.9700","19.5700","19.5700","16.6925","","-13.29%"
"27-02-2015","19.5700","20.5800","20.5800","19.3000","","-4.91%"
"26-02-2015","20.5800","20.7750","21.2350","19.9425","","-0.94%"
"25-02-2015","20.7750","21.5500","21.5500","20.2150","","-3.60%"
"24-02-2015","21.5500","21.6325","22.0675","20.9175","","-0.38%"
"23-02-2015","21.6325","21.2675","22.0200","19.4050","","1.72%"
"20-02-2015","21.2675","20.3975","21.2675","19.2350","","4.27%"
"19-02-2015","20.3975","20.9125","21.9075","19.4025","","-2.46%"
"18-02-2015","20.9125","20.8250","21.6475","18.6525","","0.42%"
"16-02-2015","20.8250","20.1025","21.1175","17.4750","","3.59%"
"13-02-2015","20.1025","20.1575","20.4475","16.9800","","-0.27%"
"12-02-2015","20.1575","20.5025","20.9600","17.9300","","-1.68%"
"11-02-2015","20.5025","21.1925","21.5075","18.5350","","-3.26%"
"10-02-2015","21.1925","22.0150","22.0150","19.8500","","-3.74%"
"09-02-2015","22.0150","20.6850","22.1225","18.5875","","6.43%"
"06-02-2015","20.6850","20.6150","21.2400","18.7200","","0.34%"
"05-02-2015","20.6150","20.0500","20.8900","18.2600","","2.82%"
"04-02-2015","20.0500","19.8075","20.2925","17.9725","","1.22%"
"03-02-2015","19.8075","20.4050","20.4800","19.0025","","-2.93%"
"02-02-2015","20.4050","20.1725","21.3650","19.8550","","1.15%"
"30-01-2015","20.1725","19.4325","21.2100","18.3250","","3.81%"
"29-01-2015","19.4325","19.7700","20.5675","17.7025","","-1.71%"
"28-01-2015","19.7700","18.0850","20.1450","17.6200","","9.32%"
"27-01-2015","18.0850","17.8850","18.6850","16.7775","","1.12%"
"23-01-2015","17.8850","18.5650","18.7400","13.4600","","-3.66%"
"22-01-2015","18.5650","17.7125","18.7625","14.2050","","4.81%"
"21-01-2015","17.7125","17.2725","18.1425","14.3300","","2.55%"
"20-01-2015","17.2725","17.6500","17.6500","15.7150","","-2.14%"
"19-01-2015","17.6500","17.2750","18.2900","14.5550","","2.17%"
"16-01-2015","17.2750","16.1600","17.4975","14.8600","","6.90%"
"15-01-2015","16.1600","17.2475","17.2475","13.8250","","-6.31%"
"14-01-2015","17.2475","16.4825","17.7950","14.6600","","4.64%"
"13-01-2015","16.4825","16.1100","16.8100","14.5725","","2.31%"
"12-01-2015","16.1100","15.9550","17.5475","14.3725","","0.97%"
"09-01-2015","15.9550","16.4725","16.9075","14.4625","","-3.14%"
"08-01-2015","16.4725","18.1400","18.1400","15.3825","","-9.19%"
"07-01-2015","18.1400","17.4200","19.0700","16.5025","","4.13%"
"06-01-2015","17.4200","14.1525","17.8700","13.4575","","23.09%"
"05-01-2015","14.1525","13.7950","14.4050","13.1525","","2.59%"
"02-01-2015","13.7950","15.0250","15.0250","13.4825","","-8.19%"
"01-01-2015","15.0250","15.1200","15.5075","14.7550","","-0.63%"
"31-12-2014","15.1200","14.8625","15.4025","14.6025","","1.73%"
"30-12-2014","14.8625","14.5825","15.2225","14.1425","","1.92%"
"29-12-2014","14.5825","14.6450","15.0425","14.2175","","-0.43%"
"26-12-2014","14.6450","15.0700","16.3550","14.3975","","-2.82%"
"24-12-2014","15.0700","15.2975","15.6125","14.3000","","-1.49%"
"23-12-2014","15.2975","14.2100","16.1150","13.5475","","7.65%"
"22-12-2014","14.2100","14.5100","15.5775","14.0225","","-2.07%"
"19-12-2014","14.5100","14.5975","14.7750","11.8450","","-0.60%"
"18-12-2014","14.5975","16.9250","16.9250","13.9725","","-13.75%"
"17-12-2014","16.9250","16.3075","19.0625","14.1950","","3.79%"
"16-12-2014","16.3075","14.0200","16.5550","12.5725","","16.32%"
"15-12-2014","14.0200","13.7525","14.3275","12.5650","","1.95%"
"12-12-2014","13.7525","12.7725","13.9100","11.5325","","7.67%"
"11-12-2014","12.7725","12.2425","12.9025","11.1875","","4.33%"
"10-12-2014","12.2425","12.4950","12.9650","11.5725","","-2.02%"
"09-12-2014","12.4950","12.2075","13.0825","10.8225","","2.36%"
"08-12-2014","12.2075","11.9500","12.6525","11.2275","","2.15%"
"05-12-2014","11.9500","12.4450","12.4450","11.3250","","-3.98%"
"04-12-2014","12.4450","12.3675","12.6350","10.7150","","0.63%"
"03-12-2014","12.3675","12.3950","12.6075","11.2875","","-0.22%"
"02-12-2014","12.3950","13.2025","13.3325","12.2050","","-6.12%"
"01-12-2014","13.2025","12.8975","13.6150","12.1975","","2.36%"
"28-11-2014","12.8975","12.7425","13.1250","11.5950","","1.22%"
"27-11-2014","12.7425","12.9850","13.1175","11.6500","","-1.87%"
"26-11-2014","12.9850","13.5250","13.5375","10.6075","","-3.99%"
"25-11-2014","13.5250","13.0175","14.2475","11.4525","","3.90%"
"24-11-2014","13.0175","13.8525","13.8525","9.3475","","-6.03%"
"21-11-2014","13.8525","14.1650","15.1450","11.0500","","-2.21%"
"20-11-2014","14.1650","14.3450","14.3550","11.9050","","-1.25%"
"19-11-2014","14.3450","14.0650","14.6325","10.2450","","1.99%"
"18-11-2014","14.0650","14.4100","14.9050","10.8400","","-2.39%"
"17-11-2014","14.4100","13.9725","14.9100","11.4800","","3.13%"
"14-11-2014","13.9725","13.8000","14.2000","11.3825","","1.25%"
"13-11-2014","13.8000","14.4350","14.4350","12.7125","","-4.40%"
"12-11-2014","14.4350","14.8000","14.8000","12.5875","","-2.47%"
"11-11-2014","14.8000","13.9300","15.4850","12.7200","","6.25%"
"10-11-2014","13.9300","14.1100","17.2100","12.9750","","-1.28%"
"07-11-2014","14.1100","13.7550","14.7025","13.1225","","2.58%"
"05-11-2014","13.7550","13.7375","14.3200","12.4900","","0.13%"
"03-11-2014","13.7375","13.2950","13.9450","12.4550","","3.33%"
"31-10-2014","13.2950","13.2650","13.7600","12.2150","","0.23%"
"30-10-2014","13.2650","13.0050","13.4575","11.7625","","2.00%"
"29-10-2014","13.0050","13.3225","13.5950","12.5400","","-2.38%"
"28-10-2014","13.3225","13.5150","13.6550","12.0350","","-1.42%"
"27-10-2014","13.5150","12.8625","13.7950","11.9225","","5.07%"
"23-10-2014","12.8625","13.0300","13.1150","11.8450","","-1.29%"
"22-10-2014","13.0300","13.3300","13.3300","12.0400","","-2.25%"
"21-10-2014","13.3300","14.1900","14.1900","11.9800","","-6.06%"
"20-10-2014","14.1900","16.4000","16.4000","12.9400","","-13.48%"
"17-10-2014","16.4000","16.4325","16.8550","14.7375","","-0.20%"
"16-10-2014","16.4325","14.5925","16.8850","14.3200","","12.61%"
"14-10-2014","14.5925","14.5000","15.3025","12.9325","","0.64%"
"13-10-2014","14.5000","14.3300","15.2300","14.0725","","1.19%"
"10-10-2014","14.3300","13.1550","14.4550","12.4450","","8.93%"
"09-10-2014","13.1550","14.1125","14.1125","12.7475","","-6.78%"
"08-10-2014","14.1125","14.4625","14.8475","13.6750","","-2.42%"
"07-10-2014","14.4625","13.0000","14.5700","13.0000","","11.25%"
"01-10-2014","13.0000","13.1450","13.4775","12.8325","","-1.10%"
"30-09-2014","13.1450","13.3850","13.5675","12.7225","","-1.79%"
"29-09-2014","13.3850","12.9275","14.2275","12.7675","","3.54%"
"26-09-2014","12.9275","13.2975","14.8325","12.5375","","-2.78%"
"25-09-2014","13.2975","12.5350","13.8825","11.5800","","6.08%"
"24-09-2014","12.5350","12.4100","13.5150","11.8875","","1.01%"
"23-09-2014","12.4100","11.5650","12.8725","11.0800","","7.31%"
"22-09-2014","11.5650","11.8875","12.4375","10.3150","","-2.71%"
"19-09-2014","11.8875","12.3250","12.4025","11.3825","","-3.55%"
"18-09-2014","12.3250","12.9475","12.9475","11.0500","","-4.81%"
"17-09-2014","12.9475","13.2825","13.2825","11.2625","","-2.52%"
"16-09-2014","13.2825","13.2550","13.7325","12.0475","","0.21%"
"15-09-2014","13.2550","12.3650","13.3625","12.0375","","7.20%"
"12-09-2014","12.3650","12.5175","12.6200","11.3975","","-1.22%"
"11-09-2014","12.5175","12.9300","13.1400","11.8150","","-3.19%"
"10-09-2014","12.9300","12.7575","13.1100","11.8050","","1.35%"
"09-09-2014","12.7575","12.7925","13.0425","11.0125","","-0.27%"
"08-09-2014","12.7925","12.9350","13.0725","12.1775","","-1.10%"
"05-09-2014","12.9350","13.0775","13.3075","12.3050","","-1.09%"
"04-09-2014","13.0775","13.3925","13.6150","12.3975","","-2.35%"
"03-09-2014","13.3925","13.4475","13.9525","12.5675","","-0.41%"
"02-09-2014","13.4475","13.5300","13.9100","12.4850","","-0.61%"
"01-09-2014","13.5300","13.0675","13.6750","12.8575","","3.54%"
"28-08-2014","13.0675","13.0625","14.3450","12.3250","","0.04%"
"27-08-2014","13.0625","13.9025","13.9025","12.7425","","-6.04%"
"26-08-2014","13.9025","13.7875","14.5200","13.2800","","0.83%"
"25-08-2014","13.7875","13.6200","14.1650","12.0075","","1.23%"
"22-08-2014","13.6200","13.7325","13.9725","12.2025","","-0.82%"
"21-08-2014","13.7325","13.6600","14.3600","12.0075","","0.53%"
"20-08-2014","13.6600","13.9050","14.3300","12.4575","","-1.76%"
"19-08-2014","13.9050","13.5025","14.2075","11.9450","","2.98%"
"18-08-2014","13.5025","13.2200","14.1950","11.9775","","2.14%"
"14-08-2014","13.2200","13.7625","13.7625","11.8375","","-3.94%"
"13-08-2014","13.7625","13.4675","14.0875","12.7200","","2.19%"
"12-08-2014","13.4675","13.9975","14.4275","12.3300","","-3.79%"
"11-08-2014","13.9975","14.6175","14.7625","13.4825","","-4.24%"
"08-08-2014","14.6175","14.1375","15.1800","13.0250","","3.40%"
"07-08-2014","14.1375","14.2975","14.4550","13.0200","","-1.12%"
"06-08-2014","14.2975","13.9475","14.5650","12.9175","","2.51%"
"05-08-2014","13.9475","14.8150","14.8150","13.6675","","-5.86%"
"04-08-2014","14.8150","15.2200","15.4725","14.3075","","-2.66%"
"01-08-2014","15.2200","13.8225","15.3800","13.7125","","10.11%"
"31-07-2014","13.8225","13.8875","14.0675","13.1250","","-0.47%"
"30-07-2014","13.8875","14.3225","14.7600","13.6925","","-3.04%"
"28-07-2014","14.3225","14.2200","15.1000","14.1050","","0.72%"
"25-07-2014","14.2200","14.7200","14.9975","12.7775","","-3.40%"
"24-07-2014","14.7200","14.6900","15.1475","12.4375","","0.20%"
"23-07-2014","14.6900","14.6400","15.0950","12.4650","","0.34%"
"22-07-2014","14.6400","14.8975","14.8975","12.2475","","-1.73%"
"21-07-2014","14.8975","15.0950","15.5050","13.6250","","-1.31%"
"18-07-2014","15.0950","14.9650","15.5275","12.9775","","0.87%"
"17-07-2014","14.9650","14.7300","15.1800","11.9425","","1.60%"
"16-07-2014","14.7300","14.7675","15.0825","13.8150","","-0.25%"
"15-07-2014","14.7675","15.5625","15.5625","13.8425","","-5.11%"
"14-07-2014","15.5625","15.7225","16.7075","14.9825","","-1.02%"
"11-07-2014","15.7225","15.9650","16.0225","14.8450","","-1.52%"
"10-07-2014","15.9650","18.1875","18.1875","15.4100","","-12.22%"
"09-07-2014","18.1875","19.1800","19.3050","18.0100","","-5.17%"
